,Area Unit,ANZSOC Division,Year,Region,Victimisations
48,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
49,Avon Loop.,Theft and Related Offences,2023,Canterbury Region,1
50,Fendalton.,Theft and Related Offences,2023,Canterbury Region,1
51,Sockburn.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
52,Ferrymead.,Acts Intended to Cause Injury,2023,Canterbury Region,1
53,Hornby North.,Acts Intended to Cause Injury,2023,Canterbury Region,1
54,Aorangi.,Theft and Related Offences,2023,Canterbury Region,2
55,Avon Loop.,Theft and Related Offences,2023,Canterbury Region,2
56,Orari.,"Abduction, Harassment and Other Related Offences Against a Person",2023,Canterbury Region,1
57,Papanui.,"Abduction, Harassment and Other Related Offences Against a Person",2023,Canterbury Region,1
58,Belfast.,Theft and Related Offences,2023,Canterbury Region,1
59,Hagley Park.,Acts Intended to Cause Injury,2023,Canterbury Region,1
60,Oaklands East.,Acts Intended to Cause Injury,2023,Canterbury Region,1
61,Geraldine.,Theft and Related Offences,2023,Canterbury Region,1
62,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
63,Linwood East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
64,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
65,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
66,Fendalton.,Theft and Related Offences,2023,Canterbury Region,1
67,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
68,Middleton.,Theft and Related Offences,2023,Canterbury Region,1
69,Paparua.,Acts Intended to Cause Injury,2023,Canterbury Region,1
70,Hagley Park.,Acts Intended to Cause Injury,2023,Canterbury Region,1
71,Sydenham.,Acts Intended to Cause Injury,2023,Canterbury Region,1
72,Phillipstown.,Acts Intended to Cause Injury,2023,Canterbury Region,1
73,Ensors.,Theft and Related Offences,2023,Canterbury Region,1
74,Addington.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
75,Parkside.,Theft and Related Offences,2023,Canterbury Region,1
76,Aranui.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
77,Cathedral Square.,Acts Intended to Cause Injury,2023,Canterbury Region,1
78,Waimairi Beach.,Acts Intended to Cause Injury,2023,Canterbury Region,1
79,Kaiapoi West.,Acts Intended to Cause Injury,2023,Canterbury Region,1
80,Avon Loop.,Acts Intended to Cause Injury,2023,Canterbury Region,1
81,Bromley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
82,Broomfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
83,Casebrook.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
84,Malvern.,Sexual Assault and Related Offences,2023,Canterbury Region,1
85,Riccarton.,Sexual Assault and Related Offences,2023,Canterbury Region,1
86,Aorangi.,Theft and Related Offences,2023,Canterbury Region,1
87,Belfast South.,Theft and Related Offences,2023,Canterbury Region,1
88,Belfast South.,Theft and Related Offences,2023,Canterbury Region,1
89,Riccarton South.,Theft and Related Offences,2023,Canterbury Region,1
90,Hoon Hay.,Theft and Related Offences,2023,Canterbury Region,1
91,Burnham Military Camp.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
92,Avon Loop.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
93,Ashburton Central East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
94,Cathedral Square.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
95,Avon Loop.,Acts Intended to Cause Injury,2023,Canterbury Region,1
96,Highfield.,Acts Intended to Cause Injury,2023,Canterbury Region,1
97,Strowan.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
98,Richmond South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
99,Spreydon.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
100,Papanui.,Theft and Related Offences,2023,Canterbury Region,1
101,St Albans East.,Theft and Related Offences,2023,Canterbury Region,1
102,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
103,Cathedral Square.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
104,Prestons.,Theft and Related Offences,2023,Canterbury Region,2
105,Woolston West.,Theft and Related Offences,2023,Canterbury Region,2
106,Shirley East.,Theft and Related Offences,2023,Canterbury Region,2
107,Casebrook.,Theft and Related Offences,2023,Canterbury Region,2
108,Cathedral Square.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
109,Sydenham.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
110,Hornby North.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
111,Cathedral Square.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
112,Cathedral Square.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
113,Silverstream.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
114,Bromley.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,3
115,Hagley Park.,Theft and Related Offences,2023,Canterbury Region,1
116,Bishopdale.,Theft and Related Offences,2023,Canterbury Region,1
117,Bishopdale.,Theft and Related Offences,2023,Canterbury Region,1
118,Merivale.,Theft and Related Offences,2023,Canterbury Region,1
119,Hillmorton.,Theft and Related Offences,2023,Canterbury Region,1
120,Mairehau North.,Theft and Related Offences,2023,Canterbury Region,1
121,Riccarton.,Theft and Related Offences,2023,Canterbury Region,1
122,Upper Riccarton.,Theft and Related Offences,2023,Canterbury Region,1
123,Riccarton South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
124,Richmond South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
125,Hagley Park.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
126,Fendalton.,Theft and Related Offences,2023,Canterbury Region,1
127,Parklands.,Theft and Related Offences,2023,Canterbury Region,1
128,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
129,West Eyreton.,Acts Intended to Cause Injury,2023,Canterbury Region,1
130,Hornby South.,Acts Intended to Cause Injury,2023,Canterbury Region,1
131,Northcote.,Acts Intended to Cause Injury,2023,Canterbury Region,1
132,Cathedral Square.,Acts Intended to Cause Injury,2023,Canterbury Region,1
133,Harewood.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
134,Moncks Bay.,Theft and Related Offences,2023,Canterbury Region,1
135,Rolleston North East.,Theft and Related Offences,2023,Canterbury Region,1
136,Riccarton.,Theft and Related Offences,2023,Canterbury Region,1
137,Riccarton.,Theft and Related Offences,2023,Canterbury Region,1
138,Wainoni.,Theft and Related Offences,2023,Canterbury Region,1
139,Riccarton South.,Theft and Related Offences,2023,Canterbury Region,1
140,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
141,Hagley Park.,Theft and Related Offences,2023,Canterbury Region,1
142,Papanui.,Theft and Related Offences,2023,Canterbury Region,1
143,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
144,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
145,Sydenham.,Theft and Related Offences,2023,Canterbury Region,1
146,Aranui.,Theft and Related Offences,2023,Canterbury Region,1
147,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
148,Belfast.,Theft and Related Offences,2023,Canterbury Region,2
149,Belfast.,Theft and Related Offences,2023,Canterbury Region,2
150,Ensors.,Theft and Related Offences,2023,Canterbury Region,2
151,Casebrook.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
152,Ensors.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
153,Halswell West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
154,Harewood.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
155,Middleton.,Theft and Related Offences,2023,Canterbury Region,1
156,Sydenham.,Theft and Related Offences,2023,Canterbury Region,1
157,Timaru Gardens.,Theft and Related Offences,2023,Canterbury Region,1
158,Linwood.,"Abduction, Harassment and Other Related Offences Against a Person",2023,Canterbury Region,1
159,Merivale.,"Abduction, Harassment and Other Related Offences Against a Person",2023,Canterbury Region,1
160,Sockburn.,"Abduction, Harassment and Other Related Offences Against a Person",2023,Canterbury Region,1
161,Hillmorton.,Acts Intended to Cause Injury,2023,Canterbury Region,1
162,Shirley West.,Acts Intended to Cause Injury,2023,Canterbury Region,1
163,Temuka.,Acts Intended to Cause Injury,2023,Canterbury Region,1
164,Linwood.,Acts Intended to Cause Injury,2023,Canterbury Region,1
165,Linwood.,Acts Intended to Cause Injury,2023,Canterbury Region,1
166,Halswell West.,Acts Intended to Cause Injury,2023,Canterbury Region,1
167,Aranui.,Acts Intended to Cause Injury,2023,Canterbury Region,1
168,Mona Vale.,Theft and Related Offences,2023,Canterbury Region,1
169,Hinds.,Theft and Related Offences,2023,Canterbury Region,1
170,Halswell West.,Acts Intended to Cause Injury,2023,Canterbury Region,1
171,Jellie Park.,Acts Intended to Cause Injury,2023,Canterbury Region,1
172,Ilam.,Acts Intended to Cause Injury,2023,Canterbury Region,1
173,Kaiapoi North West.,Acts Intended to Cause Injury,2023,Canterbury Region,2
174,Edgeware.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
175,Heathcote Valley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
176,Riccarton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
177,Sawyers Arms.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
178,Mandeville.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
179,St Martins.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
180,Halswell Domain.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
181,Richmond South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
182,Avon Loop.,Acts Intended to Cause Injury,2023,Canterbury Region,1
183,Linwood North.,Acts Intended to Cause Injury,2023,Canterbury Region,1
184,Seaview.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
185,Strowan.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
186,Hornby North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
187,Phillipstown.,Theft and Related Offences,2023,Canterbury Region,1
188,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
189,Northcote.,Theft and Related Offences,2023,Canterbury Region,1
190,Hagley Park.,Theft and Related Offences,2023,Canterbury Region,1
191,Middleton.,Theft and Related Offences,2023,Canterbury Region,2
192,Sockburn.,Theft and Related Offences,2023,Canterbury Region,2
193,Linwood East.,Theft and Related Offences,2023,Canterbury Region,2
194,Linwood East.,Theft and Related Offences,2023,Canterbury Region,2
195,Opawa.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
196,Casebrook.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
197,Phillipstown.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
198,Oxford.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
199,Hagley Park.,Sexual Assault and Related Offences,2023,Canterbury Region,1
200,Rangiora North.,Sexual Assault and Related Offences,2023,Canterbury Region,1
201,Ohoka.,Sexual Assault and Related Offences,2023,Canterbury Region,1
202,Redwood South.,Sexual Assault and Related Offences,2023,Canterbury Region,1
203,Cathedral Square.,Acts Intended to Cause Injury,2023,Canterbury Region,1
204,Cathedral Square.,Acts Intended to Cause Injury,2023,Canterbury Region,1
205,Fendalton.,Acts Intended to Cause Injury,2023,Canterbury Region,1
206,Oaklands East.,Acts Intended to Cause Injury,2023,Canterbury Region,3
207,Sockburn.,Acts Intended to Cause Injury,2023,Canterbury Region,1
208,Cathedral Square.,Acts Intended to Cause Injury,2023,Canterbury Region,1
209,Spreydon.,Acts Intended to Cause Injury,2023,Canterbury Region,1
210,Fendalton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
211,Wharenui.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
212,Wairarapa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
213,Fendalton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
214,Rakaia.,Theft and Related Offences,2023,Canterbury Region,1
215,Sydenham.,Theft and Related Offences,2023,Canterbury Region,1
216,Riccarton.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
217,Cathedral Square.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
218,Cathedral Square.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
219,Barrington North.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
220,Riccarton.,Theft and Related Offences,2023,Canterbury Region,1
221,Hawthornden.,Theft and Related Offences,2023,Canterbury Region,1
222,North Beach.,Theft and Related Offences,2023,Canterbury Region,1
223,Rutland.,Theft and Related Offences,2023,Canterbury Region,1
224,Hagley Park.,Theft and Related Offences,2023,Canterbury Region,1
225,Sydenham.,Theft and Related Offences,2023,Canterbury Region,1
226,Avon Loop.,Theft and Related Offences,2023,Canterbury Region,1
227,Sydenham.,Theft and Related Offences,2023,Canterbury Region,1
228,Fendalton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
229,Cathedral Square.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
230,Parkside.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
231,Hagley Park.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
232,Spreydon.,Theft and Related Offences,2023,Canterbury Region,1
233,Ashburton Central West.,Theft and Related Offences,2023,Canterbury Region,1
234,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
235,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
236,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
237,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
238,Malvern.,Theft and Related Offences,2023,Canterbury Region,1
239,Strowan.,Theft and Related Offences,2023,Canterbury Region,1
240,Merrin.,Theft and Related Offences,2023,Canterbury Region,1
241,Ashburton Central East.,Theft and Related Offences,2023,Canterbury Region,1
242,Hagley Park.,Theft and Related Offences,2023,Canterbury Region,1
243,Rolleston Central.,Theft and Related Offences,2023,Canterbury Region,1
244,Rangiora North.,Acts Intended to Cause Injury,2023,Canterbury Region,1
245,Cathedral Square.,Acts Intended to Cause Injury,2023,Canterbury Region,1
246,Halswell Domain.,Acts Intended to Cause Injury,2023,Canterbury Region,1
247,Cathedral Square.,Acts Intended to Cause Injury,2023,Canterbury Region,1
248,Hoon Hay South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
249,Linwood North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
250,Rolleston South East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
251,Trents-Ladbrooks.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
252,Phillipstown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
253,Riccarton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
254,Addington.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
255,Casebrook.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
256,Hoon Hay South.,Theft and Related Offences,2023,Canterbury Region,2
257,Hornby North.,Theft and Related Offences,2023,Canterbury Region,2
258,Linwood.,Theft and Related Offences,2023,Canterbury Region,2
259,North Beach.,Theft and Related Offences,2023,Canterbury Region,2
260,Shirley East.,Theft and Related Offences,2023,Canterbury Region,1
261,Mona Vale.,Theft and Related Offences,2023,Canterbury Region,1
262,Bromley.,Theft and Related Offences,2023,Canterbury Region,1
263,Waimataitai.,Sexual Assault and Related Offences,2023,Canterbury Region,1
264,Cathedral Square.,Sexual Assault and Related Offences,2023,Canterbury Region,1
265,Yaldhurst.,Sexual Assault and Related Offences,2023,Canterbury Region,1
266,Mcleans Island.,Sexual Assault and Related Offences,2023,Canterbury Region,1
267,Linwood.,Acts Intended to Cause Injury,2023,Canterbury Region,3
268,Opawa.,Acts Intended to Cause Injury,2023,Canterbury Region,1
269,Waltham.,Acts Intended to Cause Injury,2023,Canterbury Region,1
270,Harewood.,Acts Intended to Cause Injury,2023,Canterbury Region,1
271,Northcote.,Theft and Related Offences,2023,Canterbury Region,2
272,Shirley East.,Theft and Related Offences,2023,Canterbury Region,2
273,Northcote.,Theft and Related Offences,2023,Canterbury Region,2
274,Northcote.,Theft and Related Offences,2023,Canterbury Region,2
275,Mona Vale.,Acts Intended to Cause Injury,2023,Canterbury Region,1
276,Sydenham.,Acts Intended to Cause Injury,2023,Canterbury Region,1
277,West Melton.,Acts Intended to Cause Injury,2023,Canterbury Region,1
278,Hagley Park.,Acts Intended to Cause Injury,2023,Canterbury Region,1
279,Southbrook.,Acts Intended to Cause Injury,2023,Canterbury Region,1
280,Sydenham.,Acts Intended to Cause Injury,2023,Canterbury Region,1
281,Highfield Park.,Acts Intended to Cause Injury,2023,Canterbury Region,1
282,Bromley.,Acts Intended to Cause Injury,2023,Canterbury Region,1
283,Halswell West.,Theft and Related Offences,2023,Canterbury Region,1
284,Hagley Park.,Theft and Related Offences,2023,Canterbury Region,1
285,Darfield.,Theft and Related Offences,2023,Canterbury Region,1
286,Addington.,Theft and Related Offences,2023,Canterbury Region,1
287,Waimairi Beach.,Acts Intended to Cause Injury,2023,Canterbury Region,1
288,Cathedral Square.,Acts Intended to Cause Injury,2023,Canterbury Region,1
289,Hagley Park.,Acts Intended to Cause Injury,2023,Canterbury Region,1
290,Orari.,Acts Intended to Cause Injury,2023,Canterbury Region,1
291,Upper Riccarton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
292,Ferrymead.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
293,Wigram.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
294,Middleton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
295,Barrington South.,Theft and Related Offences,2023,Canterbury Region,1
296,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
297,Hagley Park.,Theft and Related Offences,2023,Canterbury Region,1
298,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
299,Avon Loop.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
300,Avon Loop.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
301,Bromley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
302,Dallington.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
303,Watlington.,Theft and Related Offences,2023,Canterbury Region,1
304,Merrin.,Theft and Related Offences,2023,Canterbury Region,1
305,Mona Vale.,Theft and Related Offences,2023,Canterbury Region,1
306,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
307,Cathedral Square.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
308,Mansfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
309,Rutland.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
310,Hillmorton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
311,Linwood East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
312,Wainoni.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
313,Hornby North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
314,Middleton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
315,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
316,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
317,Hagley Park.,Theft and Related Offences,2023,Canterbury Region,1
318,Shirley East.,Theft and Related Offences,2023,Canterbury Region,1
319,Linwood East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
320,Oaklands East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
321,Travis.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
322,Timaru Gardens.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
323,Riccarton.,Theft and Related Offences,2023,Canterbury Region,1
324,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
325,Prestons.,Theft and Related Offences,2023,Canterbury Region,1
326,Shirley East.,Theft and Related Offences,2023,Canterbury Region,1
327,Mona Vale.,Theft and Related Offences,2023,Canterbury Region,1
328,Hagley Park.,Theft and Related Offences,2023,Canterbury Region,1
329,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
330,Hagley Park.,Theft and Related Offences,2023,Canterbury Region,1
331,Addington.,Theft and Related Offences,2023,Canterbury Region,1
332,Harewood.,Theft and Related Offences,2023,Canterbury Region,1
333,Ensors.,Theft and Related Offences,2023,Canterbury Region,1
334,Hornby North.,Theft and Related Offences,2023,Canterbury Region,1
335,Upper Riccarton.,Theft and Related Offences,2023,Canterbury Region,1
336,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
337,Cathedral Square.,Theft and Related Offences,2023,Canterbury Region,1
338,Hornby North.,Theft and Related Offences,2023,Canterbury Region,1
339,Southbrook.,Acts Intended to Cause Injury,2023,Canterbury Region,1
340,West Melton.,Acts Intended to Cause Injury,2023,Canterbury Region,1
341,Cathedral Square.,Acts Intended to Cause Injury,2023,Canterbury Region,1
342,Casebrook.,Acts Intended to Cause Injury,2023,Canterbury Region,1
343,Broomfield.,Acts Intended to Cause Injury,2023,Canterbury Region,1
344,Mairehau North.,Acts Intended to Cause Injury,2023,Canterbury Region,1
345,Middleton.,Acts Intended to Cause Injury,2023,Canterbury Region,1
346,Heathcote Valley.,Acts Intended to Cause Injury,2023,Canterbury Region,1
347,Middleton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
348,Waltham.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
349,Papanui.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
350,Addington.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
351,Cathedral Square.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
352,Casebrook.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
353,New Brighton.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
354,Cathedral Square.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
355,Avon Loop.,Acts Intended to Cause Injury,2023,Canterbury Region,1
356,Cathedral Square.,Acts Intended to Cause Injury,2023,Canterbury Region,1
357,Wairarapa.,Acts Intended to Cause Injury,2023,Canterbury Region,1
358,Parkside.,Acts Intended to Cause Injury,2023,Canterbury Region,1
359,Fendalton.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
360,Cathedral Square.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
361,Cathedral Square.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,1
362,Linwood East.,"Robbery, Extortion and Related Offences",2023,Canterbury Region,2
363,Trents-Ladbrooks.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
364,Cashmere East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
365,Ensors.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Canterbury Region,1
