,Area Unit,ANZSOC Division,Year,Region,Victimisations
57,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
58,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
59,Dobson.,Theft and Related Offences,2023,West Coast Region,1
60,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
61,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
62,Maruia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
63,Greymouth Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
64,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
65,Waitaha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
66,Waimea-Arahura.,Acts Intended to Cause Injury,2023,West Coast Region,1
67,Haupiri.,Acts Intended to Cause Injury,2023,West Coast Region,1
68,Hokitika Urban.,Acts Intended to Cause Injury,2023,West Coast Region,3
69,Westport Urban.,Acts Intended to Cause Injury,2023,West Coast Region,1
70,Greymouth Central.,Acts Intended to Cause Injury,2023,West Coast Region,1
71,Hokitika Rural.,Acts Intended to Cause Injury,2023,West Coast Region,1
72,Cobden.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
73,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
74,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
75,Inangahua Junction.,Theft and Related Offences,2023,West Coast Region,2
76,Buller Coalfields.,Sexual Assault and Related Offences,2023,West Coast Region,1
77,Blaketown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
78,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
79,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
80,Granity.,Theft and Related Offences,2023,West Coast Region,1
81,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
82,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
83,Greymouth Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
84,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
85,Greymouth Central.,Acts Intended to Cause Injury,2023,West Coast Region,1
86,Dobson.,Acts Intended to Cause Injury,2023,West Coast Region,1
87,Blaketown.,Acts Intended to Cause Injury,2023,West Coast Region,1
88,Greymouth Central.,Acts Intended to Cause Injury,2023,West Coast Region,2
89,Greymouth Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
90,Lake Brunner.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
91,South Beach-Camerons.,Acts Intended to Cause Injury,2023,West Coast Region,1
92,Cobden.,Acts Intended to Cause Injury,2023,West Coast Region,1
93,Kumara.,Acts Intended to Cause Injury,2023,West Coast Region,1
94,Inangahua Valley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
95,Orowaiti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
96,Orowaiti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
97,Greymouth Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
98,Blackball.,Acts Intended to Cause Injury,2023,West Coast Region,1
99,Haupiri.,Acts Intended to Cause Injury,2023,West Coast Region,1
100,Greymouth Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
101,Blaketown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,2
102,Hokitika Urban.,Sexual Assault and Related Offences,2023,West Coast Region,1
103,Greymouth Central.,Sexual Assault and Related Offences,2023,West Coast Region,1
104,Marsden-Hohonu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
105,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
106,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
107,Westport Rural.,Acts Intended to Cause Injury,2023,West Coast Region,1
108,Westport Urban.,Acts Intended to Cause Injury,2023,West Coast Region,1
109,Hokitika Urban.,Acts Intended to Cause Injury,2023,West Coast Region,1
110,Hokitika Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
111,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
112,Westport Urban.,Theft and Related Offences,2023,West Coast Region,2
113,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
114,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
115,Haupiri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
116,Buller Coalfields.,Theft and Related Offences,2023,West Coast Region,1
117,Harihari.,Theft and Related Offences,2023,West Coast Region,1
118,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
119,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
120,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
121,Westport Urban.,Sexual Assault and Related Offences,2023,West Coast Region,1
122,Charleston.,Sexual Assault and Related Offences,2023,West Coast Region,1
123,Cobden.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
124,Harihari.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
125,Cobden.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
126,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
127,Hokitika Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
128,Blaketown.,Acts Intended to Cause Injury,2023,West Coast Region,1
129,Greymouth Central.,Acts Intended to Cause Injury,2023,West Coast Region,1
130,Haupiri.,Acts Intended to Cause Injury,2023,West Coast Region,1
131,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
132,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
133,Westport Urban.,Sexual Assault and Related Offences,2023,West Coast Region,1
134,Greymouth South.,Sexual Assault and Related Offences,2023,West Coast Region,1
135,Haupiri.,Sexual Assault and Related Offences,2023,West Coast Region,1
136,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
137,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
138,Hokitika Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
139,Hokitika Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
140,Kumara.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
141,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
142,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
143,Franz Josef.,Theft and Related Offences,2023,West Coast Region,1
144,Reefton.,Theft and Related Offences,2023,West Coast Region,1
145,Lake Brunner.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
146,Charleston.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
147,Otira.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
148,Waimea-Arahura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
149,Blackball.,Theft and Related Offences,2023,West Coast Region,1
150,Dobson.,Acts Intended to Cause Injury,2023,West Coast Region,1
151,Westport Rural.,Acts Intended to Cause Injury,2023,West Coast Region,1
152,Karamea.,Acts Intended to Cause Injury,2023,West Coast Region,1
153,Waimea-Arahura.,Acts Intended to Cause Injury,2023,West Coast Region,1
154,Runanga-Rapahoe.,Sexual Assault and Related Offences,2023,West Coast Region,1
155,Dobson.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
156,Greymouth South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
157,Cobden.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
158,Blaketown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
159,Cobden.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
160,Blaketown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
161,Orowaiti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
162,Hokitika Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
163,Maruia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
164,Otira.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
165,Maruia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
166,Orowaiti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
167,Buller Coalfields.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
168,Westport Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
169,Haupiri.,Sexual Assault and Related Offences,2023,West Coast Region,1
170,Lake Brunner.,Theft and Related Offences,2023,West Coast Region,1
171,Kaiata.,Theft and Related Offences,2023,West Coast Region,1
172,Greymouth Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
173,Greymouth Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
174,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
175,Greymouth Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
176,Franz Josef.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
177,Reefton.,Acts Intended to Cause Injury,2023,West Coast Region,1
178,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
179,South Beach-Camerons.,Acts Intended to Cause Injury,2023,West Coast Region,3
180,Haupiri.,Acts Intended to Cause Injury,2023,West Coast Region,1
181,Barrytown.,"Robbery, Extortion and Related Offences",2023,West Coast Region,1
182,South Beach-Camerons.,Theft and Related Offences,2023,West Coast Region,1
183,Kaiata.,Theft and Related Offences,2023,West Coast Region,1
184,Cobden.,Theft and Related Offences,2023,West Coast Region,1
185,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
186,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
187,Hokitika Rural.,Theft and Related Offences,2023,West Coast Region,1
188,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
189,Waiho.,Theft and Related Offences,2023,West Coast Region,1
190,Haupiri.,Acts Intended to Cause Injury,2023,West Coast Region,1
191,Greymouth South.,Acts Intended to Cause Injury,2023,West Coast Region,1
192,Westport Urban.,Acts Intended to Cause Injury,2023,West Coast Region,1
193,Greymouth South.,Acts Intended to Cause Injury,2023,West Coast Region,1
194,Haupiri.,Acts Intended to Cause Injury,2023,West Coast Region,2
195,Mawheraiti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
196,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
197,Greymouth South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
198,Haupiri.,Acts Intended to Cause Injury,2023,West Coast Region,1
199,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
200,Westport Rural.,Theft and Related Offences,2023,West Coast Region,1
201,Haast.,Theft and Related Offences,2023,West Coast Region,1
202,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
203,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
204,Lake Brunner.,Theft and Related Offences,2023,West Coast Region,1
205,Mokihinui.,Theft and Related Offences,2023,West Coast Region,2
206,Waimea-Arahura.,Acts Intended to Cause Injury,2023,West Coast Region,1
207,Ahaura.,"Abduction, Harassment and Other Related Offences Against a Person",2023,West Coast Region,1
208,Karamea.,Acts Intended to Cause Injury,2023,West Coast Region,1
209,South Beach-Camerons.,Acts Intended to Cause Injury,2023,West Coast Region,1
210,Greymouth South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
211,Blackball.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
212,Marsden-Hohonu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
213,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
214,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
215,Greymouth South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
216,Kaiata.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
217,Barrytown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
218,Hokitika Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
219,Westport Urban.,Acts Intended to Cause Injury,2023,West Coast Region,1
220,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
221,Westport Urban.,Sexual Assault and Related Offences,2023,West Coast Region,1
222,Hokitika Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
223,Hokitika Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
224,Barrytown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
225,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
226,Hokitika Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
227,Otira.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
228,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
229,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
230,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
231,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
232,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
233,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
234,Runanga-Rapahoe.,Theft and Related Offences,2023,West Coast Region,1
235,Waitaha.,Theft and Related Offences,2023,West Coast Region,1
236,Haast.,Theft and Related Offences,2023,West Coast Region,1
237,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
238,Fox Glacier.,Theft and Related Offences,2023,West Coast Region,1
239,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
240,Cobden.,Acts Intended to Cause Injury,2023,West Coast Region,1
241,Westport Urban.,Acts Intended to Cause Injury,2023,West Coast Region,1
242,Greymouth Central.,Acts Intended to Cause Injury,2023,West Coast Region,1
243,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
244,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
245,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
246,Arnold Valley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
247,Greymouth Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
248,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
249,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
250,Dobson.,Theft and Related Offences,2023,West Coast Region,1
251,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
252,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
253,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
254,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
255,Reefton.,Theft and Related Offences,2023,West Coast Region,1
256,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
257,Inangahua Junction.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
258,South Beach-Camerons.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
259,Dobson.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
260,Greymouth South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
261,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
262,Maruia.,Theft and Related Offences,2023,West Coast Region,1
263,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
264,South Beach-Camerons.,Theft and Related Offences,2023,West Coast Region,1
265,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
266,South Beach-Camerons.,Theft and Related Offences,2023,West Coast Region,1
267,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
268,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
269,Blaketown.,Theft and Related Offences,2023,West Coast Region,1
270,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
271,Inangahua Junction.,Theft and Related Offences,2023,West Coast Region,1
272,Nelson Creek-Ngahere.,Theft and Related Offences,2023,West Coast Region,1
273,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
274,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
275,Granity.,Theft and Related Offences,2023,West Coast Region,1
276,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
277,Hokitika Rural.,Theft and Related Offences,2023,West Coast Region,1
278,Granity.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
279,South Beach-Camerons.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
280,Runanga-Rapahoe.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
281,Hokitika Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
282,Inangahua Valley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
283,Blaketown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
284,Greymouth South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
285,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
286,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,2
287,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,2
288,Hokitika Valley.,Theft and Related Offences,2023,West Coast Region,1
289,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
290,Orowaiti.,Theft and Related Offences,2023,West Coast Region,1
291,Maruia.,Theft and Related Offences,2023,West Coast Region,1
292,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
293,Barrytown.,Theft and Related Offences,2023,West Coast Region,1
294,Blaketown.,Theft and Related Offences,2023,West Coast Region,1
295,Ross.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
296,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
297,Inangahua Junction.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
298,Maruia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
299,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
300,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
301,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
302,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
303,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
304,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
305,Inangahua Valley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
306,Hokitika Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
307,Westport Urban.,"Robbery, Extortion and Related Offences",2023,West Coast Region,1
308,Haast.,Acts Intended to Cause Injury,2023,West Coast Region,1
309,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
310,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
311,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
312,Little Wanganui.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
313,Greymouth Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
314,Inangahua Valley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
315,Harihari.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
316,Karamea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
317,South Beach-Camerons.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
318,Greymouth Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
319,Karoro.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
320,Cobden.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
321,Cobden.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
322,Blackball.,Theft and Related Offences,2023,West Coast Region,1
323,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
324,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
325,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
326,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
327,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
328,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
329,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
330,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
331,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
332,Granity.,Theft and Related Offences,2023,West Coast Region,1
333,Marsden-Hohonu.,Theft and Related Offences,2023,West Coast Region,1
334,Ross.,Theft and Related Offences,2023,West Coast Region,1
335,Waimea-Arahura.,Theft and Related Offences,2023,West Coast Region,1
336,Atarau.,Theft and Related Offences,2023,West Coast Region,1
337,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
338,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
339,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
340,Hector-Ngakawau.,Theft and Related Offences,2023,West Coast Region,1
341,Cobden.,Theft and Related Offences,2023,West Coast Region,1
342,Blaketown.,Theft and Related Offences,2023,West Coast Region,1
343,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
344,Haast.,Theft and Related Offences,2023,West Coast Region,1
345,Dobson.,Theft and Related Offences,2023,West Coast Region,1
346,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
347,Franz Josef.,Theft and Related Offences,2023,West Coast Region,1
348,Blackball.,Theft and Related Offences,2023,West Coast Region,1
349,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
350,Inangahua Junction.,Theft and Related Offences,2023,West Coast Region,1
351,Nelson Creek-Ngahere.,Theft and Related Offences,2023,West Coast Region,1
352,Inangahua Valley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
353,Orowaiti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
354,Karamea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
355,Ahaura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
356,Maruia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
357,Blaketown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
358,Hokitika Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
